epoch,btc_price,volume_binance_futures,volume_hitbtc_derivatives,volume_poloniex_futures,volume_perpetual_protocol,volume_huobi_dm,volume_bitfinex_futures,volume_bitforex_futures,volume_kraken_futures,volume_bitget_futures,volume_okex_swap,volume_mxc_futures,volume_bybit,volume_bingx_futures,volume_kumex,volume_gate_futures,volume_bitmex,volume_deribit,volume_dydx_perpetual,volume_crypto_com_futures,sum,date
1596758400,11768.13,5842.346979149999,0.01176813,0.01176813,0.01176813,6530.052960089999,11.59160805,594.5023913399999,84.83644916999998,0.01176813,4846.76318115,215.49799655999996,1629.22698972,0.01176813,232.85598831,28.243511999999996,2514.8376128699997,352.10244959999994,0.01176813,1.0,22883.928726789993,2020-08-07 00:00:00+00:00
1596844800,11571.49,6268.449705349999,0.01157149,0.01157149,0.01157149,7771.829257639999,16.80180348,530.69167438,87.52675036,0.01157149,4896.799995220001,242.44585848,1796.16139227,0.01157149,217.53244051,30.525590620000003,2873.8605419299997,360.25519817,0.01157149,1.0,25093.949637350004,2020-08-08 00:00:00+00:00
1596931200,11739.13,5270.27067437,0.011739129999999999,0.011739129999999999,0.011739129999999999,4544.945049059999,6.46826063,302.00085838,39.84260722,0.011739129999999999,2147.89687697,310.19477112,1034.0412660499999,0.011739129999999999,175.34738481,27.05869465,1590.8868975999999,145.15434245,0.011739129999999999,1.0,15595.178118089996,2020-08-09 00:00:00+00:00
1597017600,11682.85,7015.551425,0.01168285,0.01168285,0.01168285,6729.7655483,11.834727050000001,458.65700815,86.26616440000001,0.01168285,3519.108077,278.752801,1915.1228691000001,0.01168285,249.11341055000003,40.656318,3020.33216195,359.130809,0.01168285,1.0,23685.361416599997,2020-08-10 00:00:00+00:00
1597104000,11862.94,5650.04547438,0.01186294,0.01186294,0.01186294,5386.0238817399995,6.8805052,442.66560610000005,53.620488800000004,0.01186294,3248.1204237600004,345.92333040000005,1689.66227008,0.01186294,213.20075768,29.431954140000002,2365.6125912800003,327.417144,0.01186294,1.0,19759.6756052,2020-08-11 00:00:00+00:00
1597190400,11398.67,8901.71154581,0.01139867,0.01139867,0.01139867,9867.7146323,19.44613102,744.6751111,97.51562184999999,0.01139867,5597.24851148,83.99679923000001,2985.1976863,0.01139867,215.56024837,49.72099854,3861.66421994,594.7484045900001,0.01139867,1.0,33020.26830255001,2020-08-12 00:00:00+00:00
1597276800,11579.87,7700.20825455,0.01157987,0.01157987,0.01157987,7373.991736780001,13.02735375,549.9048665600001,59.62475063,0.01157987,4400.7095759700005,103.90617351,1767.69031524,0.01157987,204.60472303,33.17632755,2685.6845094900004,347.10660325,0.01157987,1.0,25240.70466953,2020-08-13 00:00:00+00:00
1597363200,11817.16,7665.09447956,0.01181716,0.01181716,0.01181716,7304.446573519999,15.81136008,748.026228,78.18233056,0.01181716,5216.25986424,110.76224067999999,1668.1693914,0.01181716,252.82813819999998,31.823611879999998,2415.6047614,359.44255572,0.01181716,1.0,25867.522438199998,2020-08-14 00:00:00+00:00
1597449600,11777.39,6947.8945696499995,0.011777389999999999,0.011777389999999999,0.011777389999999999,6767.0056366399995,17.92518758,606.66513629,54.48220614,0.011777389999999999,4941.47485447,88.69552408999999,1560.98704799,0.011777389999999999,176.26041873999998,30.3856662,2362.75642702,311.61796201,0.011777389999999999,1.0,23867.22130115999,2020-08-15 00:00:00+00:00
1597536000,11864.91,7074.191559479999,0.01186491,0.01186491,0.01186491,6933.03472521,13.25310447,613.62941538,42.74927073,0.01186491,5042.1240185100005,78.98470587,1329.8072478899999,0.01186491,208.79868618,29.91143811,1959.0746146499998,279.00335865,0.01186491,1.0,23605.63333459,2020-08-16 00:00:00+00:00
1597622400,11901.78,5900.98583646,0.01190178,0.01190178,0.01190178,5850.7246195200005,13.24668114,515.73983274,48.1427001,0.01190178,4206.5651232,69.19694892,918.2342287800001,0.01190178,154.59222042000002,28.30243284,1783.7316703800002,241.18957170000002,0.01190178,1.0,19731.723276879995,2020-08-17 00:00:00+00:00
1597708800,12272.47,9194.73088352,0.012272469999999999,0.012272469999999999,0.012272469999999999,9513.10330026,19.734131759999997,841.47417802,125.44918833999999,0.012272469999999999,7218.00414062,94.64528864,2558.92044723,0.012272469999999999,309.08215695,40.756872869999995,3717.34343547,579.8619350299999,0.012272469999999999,1.0,34214.179593529996,2020-08-18 00:00:00+00:00
1597795200,11949.61,9494.22803642,0.011949610000000001,0.011949610000000001,0.011949610000000001,10514.30649407,16.64580673,777.2862816700001,97.56856565000001,0.011949610000000001,6703.109830280001,80.05043739,2145.5166266700003,0.011949610000000001,231.36834882000002,37.66517072,3656.6165088300004,563.6989525299999,0.011949610000000001,1.0,34319.13275744001,2020-08-19 00:00:00+00:00
1597881600,11733.28,6513.17892784,0.01173328,0.01173328,0.01173328,6678.5477761600005,18.186584,627.12034944,61.44718736000001,0.01173328,3724.3777376000003,88.05826640000001,1234.1650568,0.01173328,250.90445952000002,23.008962080000003,2235.9525032,303.03542256000003,0.01173328,1.0,21759.05363264,2020-08-20 00:00:00+00:00
1597968000,11861.84,6165.748846480001,0.01186184,0.01186184,0.01186184,5288.779291600001,13.8783528,394.12149584,41.71809128,0.01186184,3543.79587104,80.35210416,874.34808824,0.01186184,275.69288528000004,20.54470688,1718.81620152,224.29553256,0.01186184,1.0,18643.162638720005,2020-08-21 00:00:00+00:00
1598054400,11515.12,6536.7190796800005,0.01151512,0.01151512,0.01151512,6539.80513184,17.43389168,611.46438712,63.851340400000005,0.01151512,4375.88378144,86.75491408,1342.0181452800002,0.01151512,463.93266968,22.25872696,2539.11850536,326.77607536,0.01151512,1.0,22927.085739600006,2020-08-22 00:00:00+00:00
1598140800,11676.39,3758.25629652,0.01167639,0.01167639,0.01167639,3219.68280777,10.76563158,267.08574486,29.94994035,0.01167639,1865.95718034,70.21013307,608.36327178,0.01167639,412.58524065,14.25687219,1085.44889079,98.03497044,0.01167639,1.0,11441.667038680001,2020-08-23 00:00:00+00:00
1598227200,11647.93,3877.2348111700003,0.01164793,0.01164793,0.01164793,3976.24221617,10.38995356,309.64857112,27.97832786,0.01164793,2424.12059988,101.30204721000001,736.9645311,0.01164793,273.13231057,20.09267925,1612.15504751,165.70345218,0.01164793,1.0,13536.034435159998,2020-08-24 00:00:00+00:00
1598313600,11758.83,4577.32447761,0.01175883,0.01175883,0.01175883,4798.76676417,10.95922956,306.01179192,47.423361390000004,0.01175883,2831.526264,143.1049611,1042.1851029,0.01175883,219.70197972,20.61322899,1923.7210703399999,270.35901936,0.01175883,1.0,16192.767804039997,2020-08-25 00:00:00+00:00
1598400000,11350.75,6767.271747,0.01135075,0.01135075,0.01135075,7015.8304705,25.55053825,583.48530375,90.1476565,0.01135075,3854.95306575,133.848044,1544.87112725,0.01135075,263.12173575,36.26564625,2925.44014825,539.4557445,0.01135075,1.0,23781.309332249995,2020-08-26 00:00:00+00:00
1598486400,11465.0,5075.796265,0.011465,0.011465,0.011465,4885.339685,12.370735,395.072435,68.44605,0.011465,2963.56492,147.680665,1069.75329,0.011465,248.824895,21.634455,2094.552315,292.33457,0.011465,1.0,17276.439069999997,2020-08-27 00:00:00+00:00
1598572800,11300.4,6155.3052792,0.0113004,0.0113004,0.0113004,6874.8017472,15.6849552,575.6536764,87.7250052,0.0113004,7379.556714,187.0103196,1339.5268152,0.0113004,230.2004484,27.889387199999998,2830.0269744,458.2086192,0.0113004,1.0,26162.6577436,2020-08-28 00:00:00+00:00
1598659200,11519.12,3491.6180588,0.01151912,0.01151912,0.01151912,3726.18189936,9.411121040000001,269.82386687999997,49.02537472000001,0.01151912,1770.5924160800002,168.81270360000002,699.5561576,0.01151912,209.91292376,15.447139920000001,1480.05717144,143.21721896,0.01151912,1.0,12034.72516688,2020-08-29 00:00:00+00:00
1598745600,11481.48,3490.1632533599995,0.011481479999999999,0.011481479999999999,0.011481479999999999,3312.9236465999998,11.01073932,236.70219167999997,43.8592536,0.011481479999999999,1841.18161428,170.91331128,619.46029044,0.011481479999999999,234.63552528,13.38740568,1275.4202057999998,110.09591172,0.011481479999999999,1.0,11360.822237919996,2020-08-30 00:00:00+00:00
1598832000,11701.0,4370.300098,0.011701,0.011701,0.011701,4879.422309,17.481294,310.357324,73.002539,0.011701,2290.494152,212.618871,905.154257,0.011701,263.003377,18.990723,2011.694425,185.57786,0.011701,1.0,15539.167434999998,2020-08-31 00:00:00+00:00
1598918400,11672.32,6079.57456128,0.01167232,0.01167232,0.01167232,6800.8072140799995,24.65193984,444.82044288,68.23638272,0.01167232,3707.2338828800002,276.99582592,1244.29265664,0.01167232,273.51747456,22.480888320000002,2798.0301888,336.19783295999997,0.01167232,1.0,22077.9093248,2020-09-01 00:00:00+00:00
1599004800,11895.23,8785.912039840001,0.01189523,0.01189523,0.01189523,11457.1286791,32.72377773,894.6283530699999,170.42296021,0.01189523,8313.64761838,430.51216415999994,2135.84802265,0.01189523,344.4858608,41.88310483,4171.4311516299995,652.01324199,0.01189523,1.0,37431.70834577,2020-09-02 00:00:00+00:00
1599091200,11418.25,9308.23732775,0.01141825,0.01141825,0.01141825,10918.039304,46.7463155,1008.4826765,160.30081175,0.01141825,7450.3396155,430.513698,1994.6084195,0.01141825,272.3252625,38.3881565,3768.524903,717.020427,0.01141825,1.0,36114.595427,2020-09-03 00:00:00+00:00
1599177600,10197.46,11322.239837999998,0.010197459999999998,0.010197459999999998,0.010197459999999998,12322.21296306,64.81505575999999,1410.0639789599998,219.47993157999997,0.010197459999999998,7324.825320539999,465.9729347,2372.4696613799997,0.010197459999999998,321.49532142,54.99490177999999,4196.88703252,982.51507354,0.010197459999999998,1.0,41059.03319799999,2020-09-04 00:00:00+00:00
1599264000,10484.47,9703.66006569,0.01048447,0.01048447,0.01048447,11047.43361665,50.10528212999999,1569.525159,190.0834411,0.01048447,6834.6163036,562.42890868,2080.87372984,0.01048447,281.97982064999997,34.556813119999994,3458.52260337,850.43729958,0.01048447,1.0,36665.285950230005,2020-09-05 00:00:00+00:00
1599350400,10177.79,9782.250547230002,0.01017779,0.01017779,0.01017779,10305.531442290001,69.47359454000001,1749.02267813,181.65319592000003,0.01017779,6019.58265097,502.75229263000006,1956.96510562,0.01017779,219.91150853000002,28.619945480000005,2963.27373629,697.7587490300001,0.01017779,1.0,34477.8565134,2020-09-06 00:00:00+00:00
1599436800,10260.02,5768.29610422,0.01026002,0.01026002,0.01026002,5945.15832898,20.981740900000002,885.32686578,80.38725670000001,0.01026002,3378.8810865,364.37435028000004,1051.7033501,0.01026002,287.44472032,16.70331256,2002.31472314,336.10799518,0.01026002,1.0,20138.741394779998,2020-09-07 00:00:00+00:00
1599523200,10359.45,6147.51517845,0.010359450000000001,0.010359450000000001,0.010359450000000001,5986.05279075,14.01633585,796.9421290500001,89.82679095,0.010359450000000001,3459.8076732000004,363.6374139,1221.2341227,0.010359450000000001,329.5962612000001,21.040042950000004,2468.70873225,457.6183443,0.010359450000000001,1.0,21357.05797225,2020-09-08 00:00:00+00:00
1599609600,10125.01,5612.22216793,0.01012501,0.01012501,0.01012501,5435.2066181,9.16313405,741.18110703,80.07870409,0.01012501,3152.0168630999997,565.56280858,1092.5695790799998,0.01012501,242.10923912,21.51564625,2372.3404680500003,462.50033179,0.01012501,1.0,19787.527417230005,2020-09-09 00:00:00+00:00
1599696000,10230.15,4630.370493,0.01023015,0.01023015,0.01023015,4584.0279135,10.557514799999998,419.50776105,71.04839175,0.01023015,2236.1675679,414.38245589999997,815.6293992,0.01023015,216.0403077,13.309425150000001,1627.68847605,282.13730684999996,0.01023015,1.0,15321.928393749997,2020-09-10 00:00:00+00:00
1599782400,10342.16,4681.471803439999,0.01034216,0.01034216,0.01034216,4567.780438559999,10.269764879999999,448.849744,60.26376632,0.01034216,2619.9173398400003,403.5510832,823.5462008,0.01034216,184.87645215999999,14.40662888,1547.52842728,317.36986392,0.01034216,1.0,15680.893566239996,2020-09-11 00:00:00+00:00
1599868800,10378.22,3555.6611977599996,0.010378219999999999,0.010378219999999999,0.010378219999999999,2863.33014156,5.251379319999999,246.29591703999998,27.533417659999998,0.010378219999999999,1368.12960794,485.50350982,511.05468745999997,0.010378219999999999,195.49453014,8.1987938,1021.6631114599999,141.17492665999998,0.010378219999999999,1.0,10430.353489940002,2020-09-12 00:00:00+00:00
1599955200,10439.38,5023.76371616,0.01043938,0.01043938,0.01043938,4482.126924239999,5.553750159999999,344.58305504,43.928911039999996,0.01043938,2267.5899267,373.12431996,803.37292728,0.01043938,130.77411325999998,12.90307368,1597.6009576799997,198.42129566,0.01043938,1.0,15284.805607139997,2020-09-13 00:00:00+00:00
1600041600,10328.87,4812.46842588,0.01032887,0.01032887,0.01032887,4658.20675243,6.248966350000001,352.86518581,64.22491366,0.01032887,2227.3175268,373.24404632000005,838.9108214000001,0.01032887,158.06269761000001,11.785240670000002,1636.22728331,242.28430359000004,0.01032887,1.0,15382.908137049999,2020-09-14 00:00:00+00:00
1600128000,10661.1,6035.6538318,0.0106611,0.0106611,0.0106611,5805.6192771000005,7.1749203,458.0754837,85.395411,0.0106611,2770.393446,359.83344719999997,1218.9048852,0.0106611,176.97426,17.8893258,2038.0185204000002,298.20162810000005,0.0106611,1.0,19273.1984032,2020-09-15 00:00:00+00:00
1600214400,10787.58,5963.66548866,0.01078758,0.01078758,0.01078758,5452.87357566,6.99035184,498.19201956,51.9421977,0.01078758,2601.83484504,363.82192308,1083.37508424,0.01078758,159.37570692,13.042184220000001,1809.41158098,292.11687882,0.01078758,1.0,18297.7065622,2020-09-16 00:00:00+00:00
1600300800,10952.25,5751.9245595,0.01095225,0.01095225,0.01095225,5608.04485125,8.70703875,521.3490045,64.924938,0.01095225,3001.0698315,393.0324435,1191.999081,0.01095225,147.066813,15.91361925,2007.05457375,382.17876375,0.01095225,1.0,19094.33123125,2020-09-17 00:00:00+00:00
1600387200,10938.0,4351.650486,0.010938,0.010938,0.010938,3840.397428,5.873706,346.253328,47.700618,0.010938,1944.33888,497.766504,729.203646,0.010938,132.612312,10.150464,1310.394276,258.016482,0.010938,1.0,13475.423757999997,2020-09-18 00:00:00+00:00
1600473600,10927.15,4847.731753149999,0.01092715,0.01092715,0.01092715,3938.0792971,4.60033015,344.48933089999997,43.17316965,0.01092715,1919.75820205,615.1111278,791.83592475,0.01092715,131.37712445,11.943374949999999,1556.14635865,214.72942465,0.01092715,1.0,14420.04098115,2020-09-19 00:00:00+00:00
1600560000,11084.0,3669.978904,0.011084,0.011084,0.011084,3049.164064,10.108608,460.584536,43.105676,0.011084,1808.144004,515.450336,644.113408,0.011084,143.238532,11.150504,1280.722948,168.665228,0.011084,1.0,11805.493251999998,2020-09-20 00:00:00+00:00
1600646400,10923.33,6293.50934949,0.01092333,0.01092333,0.01092333,6045.70268511,9.678070380000001,936.97047741,74.97773712,0.01092333,2971.92131643,429.74564886,994.96243638,0.01092333,138.49690107,137.32810476,2087.31728304,339.59540637,0.01092333,1.0,20461.270956399996,2020-09-21 00:00:00+00:00
1600732800,10439.52,6274.73613312,0.01043952,0.01043952,0.01043952,5977.376845440001,9.95930208,1062.76401504,79.24639632,0.01043952,2784.0007540799998,412.30884240000006,1126.55992176,0.01043952,141.64340736000003,120.12755664,2036.7712310400002,294.89556096,0.01043952,1.0,20321.45260336,2020-09-22 00:00:00+00:00
1600819200,10527.59,4606.37858727,0.01052759,0.01052759,0.01052759,3561.4731694099996,4.28472913,873.4741423,38.75205879,0.01052759,1768.6140648199998,300.51005655,646.14136384,0.01052759,104.29683413,87.94748686,1299.1256611800002,244.240088,0.01052759,1.0,13536.30140782,2020-09-23 00:00:00+00:00
1600905600,10223.78,6019.49584572,0.01022378,0.01022378,0.01022378,5091.21751684,11.164367760000001,767.1822274200001,76.49432196000001,0.01022378,2649.94243332,407.94926956,977.9658996800001,0.01022378,133.931518,129.64775418000002,1940.8210525200002,355.97157204,0.01022378,1.0,18562.845121680002,2020-09-24 00:00:00+00:00
1600992000,10726.53,6330.658561110001,0.010726530000000001,0.010726530000000001,0.010726530000000001,5251.25857374,8.93519949,667.52268843,65.63563707,0.010726530000000001,3404.5148097600004,384.88934946000006,1115.6663853,0.010726530000000001,142.21233474000002,129.12596814,2240.82574965,417.58381290000005,0.010726530000000001,1.0,20159.893428970005,2020-09-25 00:00:00+00:00
1601078400,10681.99,4404.483572720001,0.01068199,0.01068199,0.01068199,3656.5519969,5.47986087,692.33181787,49.575115589999996,0.01068199,1785.48394651,315.66348649,747.0236066699999,0.01068199,178.03672733,85.54137592000001,1449.44990509,197.11476147,0.01068199,1.0,13567.800265369999,2020-09-26 00:00:00+00:00
1601164800,10743.19,3751.5434343800002,0.01074319,0.01074319,0.01074319,3315.7244456500002,3.3303889000000004,448.11994128000003,24.612648290000003,0.01074319,1683.85537103,306.70733131000003,552.3073979,0.01074319,182.10781369,71.72153644,1301.94570972,143.15300675,0.01074319,1.0,11786.19348448,2020-09-27 00:00:00+00:00
1601251200,10765.3,4445.056961799999,0.010765299999999998,0.010765299999999998,0.010765299999999998,3812.5202296999996,7.2773428,318.6851759,27.7529434,0.010765299999999998,2042.5757260999999,296.32564779999996,721.5657630999999,0.010765299999999998,196.3267761,81.84857589999999,1467.741002,171.5665861,0.010765299999999998,1.0,13590.307322499997,2020-09-28 00:00:00+00:00
1601337600,10672.03,4079.87438088,0.01067203,0.01067203,0.01067203,3503.9262658400003,5.826928380000001,301.9117287,40.70312242,0.01067203,1797.15917997,272.32886154000005,707.7903736600001,0.01067203,213.95285744000003,70.41405394,1492.20592272,198.63849439,0.01067203,1.0,12685.796202059997,2020-09-29 00:00:00+00:00
1601424000,10837.52,4141.67748072,0.01083752,0.01083752,0.01083752,3365.61351104,4.475895759999999,280.44250504,34.7342516,0.01083752,1721.50753944,271.93505184,734.7296683999999,0.01083752,177.06340176000003,77.82423112000001,1549.4402344,186.71963208000003,0.01083752,1.0,12547.228428319999,2020-09-30 00:00:00+00:00
1601510400,10770.88,3753.6301382399997,0.01077088,0.01077088,0.01077088,3074.59077952,4.3622064,260.56912896,41.70484736,0.01077088,1616.6660044799999,229.2581808,694.3663209599999,0.01077088,111.18779423999999,71.07703711999999,1305.58144832,193.21881632,0.01077088,1.0,11357.277328,2020-10-01 00:00:00+00:00
1601596800,10627.98,7065.27917238,0.01062798,0.01062798,0.01062798,6234.50060376,14.326517039999999,612.94749054,128.87488548,0.01062798,3582.8514777,422.1965055,1301.11982352,0.01062798,152.7240726,142.01106876,2385.0037358399995,417.72212591999994,0.01062798,1.0,22460.621246919996,2020-10-02 00:00:00+00:00
1601683200,10572.67,3329.3549283400002,0.01057267,0.01057267,0.01057267,2806.76899558,3.65814382,266.75903677,160.48255793,0.01057267,1387.75809153,237.30357815,564.44313329,0.01057267,113.94166459,66.84041974,887.21617572,154.96362419,0.01057267,1.0,9980.553785670001,2020-10-03 00:00:00+00:00
1601769600,10546.66,2475.69132842,0.01054666,0.01054666,0.01054666,1820.0265695399999,1.61363898,143.28692275999998,48.219329519999995,0.01054666,1047.3044313199998,169.65357276,409.4740745,0.01054666,70.17747564,49.843515159999995,651.3089882999999,89.68879664,0.01054666,1.0,6977.351923499999,2020-10-04 00:00:00+00:00
1601856000,10670.7,3221.2602453000004,0.0106707,0.0106707,0.0106707,2303.2812657000004,3.5213310000000004,197.0451462,105.7573077,0.0106707,2787.1121451000004,189.49029060000004,507.72257670000005,0.0106707,58.0379373,56.522697900000004,806.5021767000001,148.429437,0.0106707,1.0,10385.7465814,2020-10-05 00:00:00+00:00
1601942400,10784.95,3519.95962615,0.010784950000000001,0.010784950000000001,0.010784950000000001,2636.3163178,5.219915800000001,189.67491565,98.4234537,0.010784950000000001,2803.0732147000003,185.81390355000002,619.97285075,0.010784950000000001,69.21780910000001,74.81519815,938.51713395,174.71619,0.010784950000000001,1.0,11316.785239,2020-10-06 00:00:00+00:00
1602028800,10605.96,5223.456511919999,0.01060596,0.01060596,0.01060596,4461.30162036,8.240830919999999,368.16468947999994,127.03818887999999,0.01060596,4509.919341,324.93479651999996,892.1097194399999,0.01060596,89.355213,101.80661004,1368.5506545599999,292.32146952,0.01060596,1.0,17768.2632814,2020-10-07 00:00:00+00:00
1602115200,10668.01,3749.76284296,0.01066801,0.01066801,0.01066801,2781.0968669500003,4.29920803,197.87024947999998,96.6521706,0.01066801,3160.72867081,236.39243359,653.58630066,0.01066801,59.53816381,81.91964879000001,957.29387735,203.37494264000003,0.01066801,1.0,12183.579383729999,2020-10-08 00:00:00+00:00
1602201600,10888.67,6030.95120758,0.01088867,9.64736162,0.01088867,4453.91246547,9.712693640000001,328.28251183,124.42483209000001,0.01088867,5089.21191662,380.4501298,1098.32925423,0.01088867,130.68581734,112.62151381,1440.6908163700002,317.98183001,0.01088867,1.0,19527.956793760004,2020-10-09 00:00:00+00:00
1602288000,11063.25,5214.12078825,0.01106325,4.469553,0.01106325,3893.52276225,8.13148875,307.55835,120.40134975,0.01106325,4660.8808455,275.08771125,1028.43972,0.01106325,162.97273575,117.8678655,1282.6510785,300.522123,0.01106325,1.0,17377.68168775,2020-10-10 00:00:00+00:00
1602374400,11286.54,3790.8101898,0.011286540000000001,2.29116762,0.011286540000000001,2675.1018511800003,3.2392369800000003,422.96308650000003,70.81175196000001,0.011286540000000001,3044.0249841600003,231.89325084,637.8926677200001,0.011286540000000001,108.02347434,73.35122346000001,939.0062683800002,129.14059068,0.011286540000000001,1.0,12129.606176320001,2020-10-11 00:00:00+00:00
1602460800,11377.81,4874.43584896,0.01137781,3.9936113099999995,0.01137781,3483.3734205499995,4.642146479999999,679.2893904299999,123.17617105999999,0.01137781,4085.12303583,249.35608395999998,879.09511184,0.01137781,101.62659892,106.04118919999999,1261.82188462,206.87134142,0.01137781,1.0,16059.90272363,2020-10-12 00:00:00+00:00
1602547200,11543.18,6632.56116666,0.01154318,5.102085560000001,0.01154318,5640.2747843199995,10.3311461,1100.76918798,174.09424076,0.01154318,6179.064254,305.16704966000003,1528.15542748,0.01154318,113.700323,141.8656822,2051.55783822,476.00611366000004,0.01154318,1.0,24359.707015500007,2020-10-13 00:00:00+00:00
1602633600,11426.11,4538.54230088,0.01142611,5.324567260000001,0.01142611,3722.42096802,11.42611,1049.61389071,115.70078986,0.01142611,3902.02799111,260.21822914,857.57525994,0.01142611,90.36910399000001,141.77517287999999,1116.2738164500001,195.26079379,0.01142611,1.0,16007.586124580002,2020-10-14 00:00:00+00:00
1602720000,11435.57,5649.8577141999995,0.011435569999999999,3.35062201,0.011435569999999999,4660.98966959,22.093521239999998,1198.92802994,117.52335289,0.011435569999999999,5479.296187649999,310.87597045,1074.4861572,0.011435569999999999,121.60585137999999,124.72776198999999,1477.79583996,288.73670693,0.011435569999999999,1.0,20531.324563280003,2020-10-15 00:00:00+00:00
1602806400,11495.58,6489.35837022,0.01149558,5.59834746,0.01149558,6802.19908434,13.001500980000001,1437.0049779,139.82073954,0.01149558,7370.65551534,372.91661519999997,1268.9970762,0.01149558,128.94592086,155.92604712,1840.77572982,376.1928555,0.01149558,1.0,26402.450258380006,2020-10-16 00:00:00+00:00
1602892800,11319.1,3111.6658664,0.0113191,2.037438,0.0113191,2311.8356222,7.6743498,621.3959518,54.863677700000004,0.0113191,2756.993187,231.6793388,474.79096860000004,0.0113191,107.2258343,66.37520239999999,680.8551841,120.27675660000001,0.0113191,1.0,10548.725973200002,2020-10-17 00:00:00+00:00
1602979200,11365.81,2876.4591947999998,0.011365809999999999,3.5688643399999997,0.011365809999999999,2271.4230310699995,3.51203529,221.38324717999998,45.940604019999995,0.011365809999999999,2648.0973402799996,192.19584709999998,505.80127662,0.011365809999999999,74.57107941,68.44490782,839.17184973,120.38665952,0.011365809999999999,1.0,9872.012766229998,2020-10-18 00:00:00+00:00
1603065600,11495.9,3364.0912006,0.0114959,2.8509832,0.0114959,2542.6171784000003,4.8857575,178.4048721,55.5022052,0.0114959,2652.5869577999997,168.13903340000002,712.5503696999999,0.0114959,103.7390016,72.27472329999999,921.6837825,165.6674149,0.0114959,1.0,10946.050959700002,2020-10-19 00:00:00+00:00
1603152000,11752.15,6249.24101895,0.01175215,5.4529976,0.01175215,5303.0636703,13.5384768,382.414961,123.65612229999999,0.01175215,4834.89327075,323.4896809,1467.1854145999998,0.01175215,146.4552933,132.3527133,1975.9359880999998,444.17250925,0.01175215,1.0,21402.910877899994,2020-10-20 00:00:00+00:00
1603238400,11908.71,7914.504848579999,0.01190871,11.146552559999998,0.01190871,6779.00935008,40.2514398,514.5753591,169.05604716,0.01190871,6223.015497599999,354.39130088999997,2112.0811707599996,0.01190871,308.84048514,173.33127405,2648.00884689,538.41659652,0.01190871,1.0,27787.68831268,2020-10-21 00:00:00+00:00
1603324800,12806.44,11704.77880544,0.01280644,14.26637416,0.01280644,11292.4626632,55.208562840000006,1068.6846115600001,310.73546016,0.01280644,9513.57130856,517.73875632,3250.8507618000003,0.01280644,208.77058488,300.33663088,4031.7362472400005,931.7069293200001,0.01280644,1.0,43201.91172856001,2020-10-22 00:00:00+00:00
1603411200,12951.04,7491.891717120001,0.01295104,9.03982592,0.01295104,5913.444864,17.186030080000002,737.4710707200001,176.28955648000002,0.01295104,6337.436011520001,337.07671808000003,1684.89145088,0.01295104,149.93419008,165.61789952,2202.01352704,432.18915584,0.01295104,1.0,25655.546772479996,2020-10-23 00:00:00+00:00
1603497600,12928.07,5134.4476408499995,0.01292807,6.89066131,0.01292807,4081.7795410999997,11.48012616,402.12761735,82.33887783,0.01292807,4351.22637604,256.09213863,1048.02692262,0.01292807,122.58395974,110.08251605,1270.66121609,219.95818297999998,0.01292807,1.0,17098.7604171,2020-10-24 00:00:00+00:00
1603584000,13106.05,6671.6347525,0.01310605,8.649993,0.01310605,5637.541195399999,16.6446835,565.394997,129.51398609999998,0.01310605,5699.6638723999995,311.8977779,1554.5348026,0.01310605,175.55553975,168.13751545,1986.44468035,298.8965763,0.01310605,1.0,23225.575902499997,2020-10-25 00:00:00+00:00
1603670400,13021.41,4933.369521060001,0.01302141,4.06267992,0.01302141,4018.2248262599996,10.70359902,367.26886905000003,95.72038490999999,0.01302141,4083.3839619,242.23729022999999,1049.95535253,0.01302141,159.66852942,109.53610092,1186.96662855,245.44055709,0.01302141,1.0,16507.603407910003,2020-10-26 00:00:00+00:00
1603756800,13060.79,9255.842292460002,0.013060790000000001,15.1505164,0.013060790000000001,7861.77275023,20.13973818,665.9696821,197.37465848000002,0.013060790000000001,5419.27441233,383.63458467000004,2251.17082519,0.013060790000000001,179.12873485000003,203.42180425,2613.3857142600004,657.03610174,0.013060790000000001,1.0,29724.36711909,2020-10-27 00:00:00+00:00
1603843200,13655.19,11510.43758265,0.013655190000000001,17.10995307,0.013655190000000001,9375.66710919,37.34694465,1074.6907633800001,244.89217746,0.013655190000000001,6518.7146022,450.83975304,2719.41743331,0.013655190000000001,204.44550468,273.14476557,3474.8498544900003,855.82537806,0.013655190000000001,1.0,36758.45009769999,2020-10-28 00:00:00+00:00
1603929600,13283.0,8101.952567,0.013283,11.237418,0.013283,6918.822474,21.305932,918.399903,175.003525,0.013283,5116.159978,362.599334,1920.45614,0.013283,303.38372,187.82162,2467.795438,565.377612,0.013283,1.0,27071.382075999998,2020-10-29 00:00:00+00:00
1604016000,13441.88,9855.048740799999,0.01344188,11.761645,0.01344188,8519.38289272,21.520449879999997,1071.0489984,213.75277576,0.01344188,6647.520451439999,438.82361447999995,2344.8418728399997,0.01344188,158.57385835999997,233.87527011999998,2894.8567186799996,814.22843912,0.01344188,1.0,33226.302937,2020-10-30 00:00:00+00:00
