epoch,timestamp,funding_rate
1586160000,2020-04-06 08:00:00,0.00012984
1586188800,2020-04-06 16:00:00,0.00000000
1586217600,2020-04-07 00:00:00,0.00000000
1586246400,2020-04-07 08:00:00,0.00008068
1586275200,2020-04-07 16:00:00,0.00006871
1586304000,2020-04-08 00:00:00,0.00000000
1586332800,2020-04-08 08:00:00,0.00000000
1586361600,2020-04-08 16:00:00,0.00000000
1586390400,2020-04-09 00:00:00,0.00000000
1586419200,2020-04-09 08:00:00,0.00000000
1586448000,2020-04-09 16:00:00,0.00000000
1586476800,2020-04-10 00:00:00,0.00000000
1586505600,2020-04-10 08:00:00,0.00000000
1586534400,2020-04-10 16:00:00,0.00000000
1586563200,2020-04-11 00:00:00,-0.00012615
1586592000,2020-04-11 08:00:00,0.00000000
1586620800,2020-04-11 16:00:00,0.00000000
1586649600,2020-04-12 00:00:00,0.00000000
1586678400,2020-04-12 08:00:00,0.00000000
1586707200,2020-04-12 16:00:00,0.00000000
1586736000,2020-04-13 00:00:00,0.00000000
1586764800,2020-04-13 08:00:00,0.00000000
1586793600,2020-04-13 16:00:00,-0.00106444
1586822400,2020-04-14 00:00:00,-0.00105536
1586851200,2020-04-14 08:00:00,-0.00048669
1586880000,2020-04-14 16:00:00,-0.00163126
1586908800,2020-04-15 00:00:00,-0.00161834
1586937600,2020-04-15 08:00:00,-0.00054383
1586966400,2020-04-15 16:00:00,0.00000000
1586995200,2020-04-16 00:00:00,-0.00022565
1587024000,2020-04-16 08:00:00,-0.00154515
1587052800,2020-04-16 16:00:00,-0.00162046
1587081600,2020-04-17 00:00:00,-0.00244099
1587110400,2020-04-17 08:00:00,-0.00218330
1587139200,2020-04-17 16:00:00,-0.00082619
1587168000,2020-04-18 00:00:00,-0.00088774
1587196800,2020-04-18 08:00:00,-0.00023463
1587225600,2020-04-18 16:00:00,-0.00019125
1587254400,2020-04-19 00:00:00,-0.00072850
1587283200,2020-04-19 08:00:00,-0.00098575
1587312000,2020-04-19 16:00:00,-0.00097202
1587340800,2020-04-20 00:00:00,-0.00083493
1587369600,2020-04-20 08:00:00,-0.00040011
1587398400,2020-04-20 16:00:00,-0.00120041
1587427200,2020-04-21 00:00:00,-0.00205524
1587456000,2020-04-21 08:00:00,-0.00022570
1587484800,2020-04-21 16:00:00,-0.00129702
1587513600,2020-04-22 00:00:00,-0.00099634
1587542400,2020-04-22 08:00:00,-0.00048035
1587571200,2020-04-22 16:00:00,0.00000000
1587600000,2020-04-23 00:00:00,0.00000000
1587628800,2020-04-23 08:00:00,-0.00053230
1587657600,2020-04-23 16:00:00,0.00000000
1587686400,2020-04-24 00:00:00,0.00000000
1587715200,2020-04-24 08:00:00,0.00000000
1587744000,2020-04-24 16:00:00,0.00000000
1587772800,2020-04-25 00:00:00,0.00000000
1587801600,2020-04-25 08:00:00,0.00000000
1587830400,2020-04-25 16:00:00,0.00000000
1587859200,2020-04-26 00:00:00,0.00000000
1587888000,2020-04-26 08:00:00,-0.00009795
1587916800,2020-04-26 16:00:00,0.00000000
1587945600,2020-04-27 00:00:00,0.00000000
1587974400,2020-04-27 08:00:00,0.00000000
1588003200,2020-04-27 16:00:00,0.00000000
1588032000,2020-04-28 00:00:00,0.00000000
1588060800,2020-04-28 08:00:00,-0.00064392
1588089600,2020-04-28 16:00:00,0.00000000
1588118400,2020-04-29 00:00:00,0.00000000
1588147200,2020-04-29 08:00:00,0.00000000
1588176000,2020-04-29 16:00:00,0.00000000
1588204800,2020-04-30 00:00:00,-0.00065188
1588233600,2020-04-30 08:00:00,-0.00016727
1588262400,2020-04-30 16:00:00,-0.00190521
1588291200,2020-05-01 00:00:00,-0.00132408
1588320000,2020-05-01 08:00:00,-0.00021921
1588348800,2020-05-01 16:00:00,-0.00043006
1588377600,2020-05-02 00:00:00,-0.00069085
1588406400,2020-05-02 08:00:00,-0.00080576
1588435200,2020-05-02 16:00:00,-0.00006443
1588464000,2020-05-03 00:00:00,0.00000000
1588492800,2020-05-03 08:00:00,0.00000000
1588521600,2020-05-03 16:00:00,-0.00121372
1588550400,2020-05-04 00:00:00,-0.00119549
1588579200,2020-05-04 08:00:00,0.00000000
1588608000,2020-05-04 16:00:00,0.00000000
1588636800,2020-05-05 00:00:00,0.00000000
1588665600,2020-05-05 08:00:00,0.00000000
1588694400,2020-05-05 16:00:00,0.00000000
1588723200,2020-05-06 00:00:00,-0.00056844
1588752000,2020-05-06 08:00:00,-0.00080135
1588780800,2020-05-06 16:00:00,0.00000000
1588809600,2020-05-07 00:00:00,0.00000000
1588838400,2020-05-07 08:00:00,-0.00021386
1588867200,2020-05-07 16:00:00,0.00000000
1588896000,2020-05-08 00:00:00,0.00000000
1588924800,2020-05-08 08:00:00,0.00000000
1588953600,2020-05-08 16:00:00,0.00000000
1588982400,2020-05-09 00:00:00,0.00000000
1589011200,2020-05-09 08:00:00,0.00000000
1589040000,2020-05-09 16:00:00,0.00000000
1589068800,2020-05-10 00:00:00,0.00000000
1589097600,2020-05-10 08:00:00,-0.00078928
1589126400,2020-05-10 16:00:00,-0.00060654
1589155200,2020-05-11 00:00:00,0.00000000
1589184000,2020-05-11 08:00:00,-0.00025328
1589212800,2020-05-11 16:00:00,0.00000000
1589241600,2020-05-12 00:00:00,-0.00029358
1589270400,2020-05-12 08:00:00,0.00000000
1589299200,2020-05-12 16:00:00,0.00000000
1589328000,2020-05-13 00:00:00,-0.00025472
1589356800,2020-05-13 08:00:00,-0.00099136
1589385600,2020-05-13 16:00:00,0.00000000
1589414400,2020-05-14 00:00:00,0.00000000
1589443200,2020-05-14 08:00:00,-0.00095429
1589472000,2020-05-14 16:00:00,-0.00009641
1589500800,2020-05-15 00:00:00,0.00000000
1589529600,2020-05-15 08:00:00,0.00000000
1589558400,2020-05-15 16:00:00,0.00000000
1589587200,2020-05-16 00:00:00,0.00000000
1589616000,2020-05-16 08:00:00,0.00000000
1589644800,2020-05-16 16:00:00,0.00000000
1589673600,2020-05-17 00:00:00,0.00000000
1589702400,2020-05-17 08:00:00,0.00000000
1589731200,2020-05-17 16:00:00,0.00000000
1589760000,2020-05-18 00:00:00,0.00000000
1589788800,2020-05-18 08:00:00,0.00000000
1589817600,2020-05-18 16:00:00,0.00000000
1589846400,2020-05-19 00:00:00,0.00000000
1589875200,2020-05-19 08:00:00,0.00000000
1589904000,2020-05-19 16:00:00,0.00000000
1589932800,2020-05-20 00:00:00,0.00000000
1589961600,2020-05-20 08:00:00,0.00000000
1589990400,2020-05-20 16:00:00,0.00000000
1590019200,2020-05-21 00:00:00,0.00000000
1590048000,2020-05-21 08:00:00,0.00000000
1590076800,2020-05-21 16:00:00,0.00000000
1590105600,2020-05-22 00:00:00,0.00000000
